time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
17.756000,0.541766,-0.413860,-0.881829,-0.945428,-0.054175,-0.192903,0.134281,0.145903,#,#,#,#,#,#,#
17.858000,0.513454,-0.424185,-0.863696,-0.961309,-0.054208,-0.196541,0.128372,0.138430,#,#,#,#,#,#,#
17.960000,0.489494,-0.434954,-0.843062,-0.979837,-0.054284,-0.199107,0.123068,0.130211,#,#,#,#,#,#,#
18.062000,0.469761,-0.446174,-0.819967,-1.000926,-0.054434,-0.200549,0.118385,0.121287,#,#,#,#,#,#,#
18.164000,0.451028,-0.459800,-0.797353,-1.020002,-0.054478,-0.201673,0.113870,0.112181,#,#,#,#,#,#,#
18.266000,0.431987,-0.476534,-0.776430,-1.035263,-0.054508,-0.202829,0.109334,0.103094,#,#,#,#,#,#,#
18.368000,0.412582,-0.496287,-0.757280,-1.046690,-0.054531,-0.204041,0.104766,0.094036,#,#,#,#,#,#,#
18.470000,0.392981,-0.518798,-0.739765,-1.054617,-0.054548,-0.205264,0.100185,0.084987,#,#,#,#,#,#,#
18.572000,0.373260,-0.543949,-0.723893,-1.059140,-0.054558,-0.206486,0.095603,0.075937,#,#,#,#,#,#,#
18.674000,0.353447,-0.571628,-0.709718,-1.060353,-0.054561,-0.207705,0.091022,0.066883,#,#,#,#,#,#,#
18.776000,0.333549,-0.601773,-0.697430,-1.060160,-0.054558,-0.208772,0.086390,0.057718,#,#,#,#,#,#,#
18.878000,0.313344,-0.633357,-0.687546,-1.058083,-0.054550,-0.209781,0.081696,0.048745,#,#,#,#,#,#,#
18.980000,0.286971,-0.638240,-0.677051,-1.068658,-0.054706,-0.209988,0.075311,0.045155,#,#,#,#,#,#,#
19.082000,0.252803,-0.611579,-0.664768,-1.098032,-0.055772,-0.208892,0.066793,0.047669,#,#,#,#,#,#,#
19.184000,0.215309,-0.574610,-0.653344,-1.132315,-0.057174,-0.207221,0.057591,0.052410,#,#,#,#,#,#,#
19.286000,0.176685,-0.539045,-0.644042,-1.163824,-0.058303,-0.205507,0.048410,0.057226,#,#,#,#,#,#,#
19.388000,0.137211,-0.506714,-0.636941,-1.191409,-0.059064,-0.203875,0.039324,0.061770,#,#,#,#,#,#,#
19.490000,0.096745,-0.476721,-0.631875,-1.215658,-0.059514,-0.202281,0.030269,0.066200,#,#,#,#,#,#,#
