time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
12.722000,1.327437,-0.044421,-0.572285,-0.935240,-0.057812,-0.028968,0.203546,0.172325,#,#,#,#,#,#,#
12.822000,1.320533,-0.108456,-0.609479,-0.865920,-0.053095,-0.032864,0.212995,0.172983,#,#,#,#,#,#,#
12.922000,1.314529,-0.173976,-0.649400,-0.795010,-0.048226,-0.036647,0.222275,0.173604,#,#,#,#,#,#,#
13.022000,1.309126,-0.242699,-0.693296,-0.720667,-0.043029,-0.040401,0.231543,0.174217,#,#,#,#,#,#,#
13.122000,1.304154,-0.315931,-0.742306,-0.641542,-0.037377,-0.044162,0.240831,0.174829,#,#,#,#,#,#,#
13.222000,1.299551,-0.395255,-0.797948,-0.556063,-0.031121,-0.047932,0.250138,0.175443,#,#,#,#,#,#,#
13.322000,1.295233,-0.483130,-0.862697,-0.461831,-0.024028,-0.051715,0.259443,0.176064,#,#,#,#,#,#,#
13.422000,1.282739,-0.542134,-0.910420,-0.395885,-0.019586,-0.056587,0.264459,0.177248,#,#,#,#,#,#,#
13.522000,1.254849,-0.538130,-0.915254,-0.391827,-0.019509,-0.063698,0.261918,0.179758,#,#,#,#,#,#,#
13.622000,1.220249,-0.510708,-0.905513,-0.409910,-0.019690,-0.071648,0.256270,0.183171,#,#,#,#,#,#,#
13.722000,1.184618,-0.483943,-0.896485,-0.427467,-0.019730,-0.079554,0.250244,0.186546,#,#,#,#,#,#,#
13.822000,1.149079,-0.463466,-0.891769,-0.439033,-0.019751,-0.087355,0.244526,0.189728,#,#,#,#,#,#,#
13.922000,1.113334,-0.448145,-0.890698,-0.445428,-0.019762,-0.095131,0.238995,0.192824,#,#,#,#,#,#,#
14.022000,1.077160,-0.436658,-0.890775,-0.447633,-0.019766,-0.102948,0.233559,0.195598,#,#,#,#,#,#,#
14.122000,1.040571,-0.428497,-0.892692,-0.447274,-0.019760,-0.110783,0.228123,0.198141,#,#,#,#,#,#,#
14.222000,1.005127,-0.421898,-0.895739,-0.446589,-0.019771,-0.118236,0.222688,0.200561,#,#,#,#,#,#,#
14.322000,0.986745,-0.396181,-0.870203,-0.480741,-0.021645,-0.121115,0.218252,0.198352,#,#,#,#,#,#,#
14.422000,0.984042,-0.356260,-0.817807,-0.547104,-0.026128,-0.119755,0.214885,0.190608,#,#,#,#,#,#,#
14.522000,0.984059,-0.318820,-0.762055,-0.616913,-0.030873,-0.117505,0.211509,0.181032,#,#,#,#,#,#,#
14.622000,0.984080,-0.289080,-0.711944,-0.679117,-0.034891,-0.115283,0.208177,0.171515,#,#,#,#,#,#,#
14.722000,0.984103,-0.266115,-0.667117,-0.734074,-0.038224,-0.113138,0.204960,0.162279,#,#,#,#,#,#,#
14.822000,0.984129,-0.248374,-0.625696,-0.784005,-0.041084,-0.111022,0.201788,0.153144,#,#,#,#,#,#,#
14.922000,0.984158,-0.235062,-0.586631,-0.830095,-0.043582,-0.108904,0.198614,0.144007,#,#,#,#,#,#,#
15.022000,0.984189,-0.225864,-0.549500,-0.872743,-0.045757,-0.106779,0.195430,0.134855,#,#,#,#,#,#,#
15.122000,0.984222,-0.220646,-0.514105,-0.912074,-0.047620,-0.104652,0.192243,0.125694,#,#,#,#,#,#,#
