time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
17.654000,1.623064,-0.289528,-0.450576,-1.204971,-0.083674,0.031482,0.198879,0.077756,#,#,#,#,#,#,#
17.756000,1.667846,-0.300105,-0.466555,-1.180380,-0.083054,0.040767,0.201658,0.079529,#,#,#,#,#,#,#
17.858000,1.695910,-0.284996,-0.461429,-1.194255,-0.083813,0.046256,0.198848,0.080973,#,#,#,#,#,#,#
17.960000,1.709166,-0.242257,-0.435432,-1.247979,-0.087146,0.047793,0.190274,0.082327,#,#,#,#,#,#,#
18.062000,1.719596,-0.191981,-0.403874,-1.313456,-0.091423,0.048257,0.179774,0.083587,#,#,#,#,#,#,#
18.164000,1.732008,-0.143516,-0.374138,-1.377392,-0.095524,0.048850,0.169311,0.084816,#,#,#,#,#,#,#
18.266000,1.746807,-0.097631,-0.346913,-1.438539,-0.099347,0.049635,0.159133,0.086042,#,#,#,#,#,#,#
18.368000,1.763726,-0.053329,-0.321446,-1.498290,-0.103025,0.050477,0.149059,0.087267,#,#,#,#,#,#,#
18.470000,1.782896,-0.010100,-0.297333,-1.557403,-0.106627,0.051317,0.138985,0.088492,#,#,#,#,#,#,#
18.572000,1.804770,0.032124,-0.274501,-1.616005,-0.110156,0.052149,0.128896,0.089714,#,#,#,#,#,#,#
18.674000,1.829975,0.073280,-0.252971,-1.674031,-0.113601,0.052979,0.118800,0.090934,#,#,#,#,#,#,#
18.776000,1.859293,0.113295,-0.232773,-1.731390,-0.116939,0.053811,0.108703,0.092152,#,#,#,#,#,#,#
18.878000,1.893622,0.152128,-0.214064,-1.787882,-0.120137,0.054640,0.098619,0.093382,#,#,#,#,#,#,#
18.980000,1.917116,0.196645,-0.213431,-1.831235,-0.122154,0.054724,0.091275,0.097141,#,#,#,#,#,#,#
19.082000,1.916239,0.251217,-0.243206,-1.850061,-0.122348,0.053761,0.088765,0.105346,#,#,#,#,#,#,#
19.184000,1.905684,0.307293,-0.286725,-1.854406,-0.122354,0.052442,0.088079,0.115562,#,#,#,#,#,#,#
19.286000,1.892816,0.359298,-0.332003,-1.853390,-0.122348,0.050888,0.087339,0.125905,#,#,#,#,#,#,#
19.388000,1.880087,0.405404,-0.376733,-1.846995,-0.122329,0.049341,0.086480,0.135997,#,#,#,#,#,#,#
19.490000,1.867477,0.445677,-0.421070,-1.834018,-0.122296,0.047867,0.085699,0.146018,#,#,#,#,#,#,#
