time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
14.522000,-1.026853,-0.503621,-0.892314,-0.800432,-0.078882,-0.130056,-0.217147,0.139542,#,#,#,#,#,#,#
14.622000,-1.019226,-0.533838,-0.904246,-0.770928,-0.077362,-0.133889,-0.219470,0.137023,#,#,#,#,#,#,#
14.722000,-1.022062,-0.502021,-0.872538,-0.823715,-0.081138,-0.130634,-0.215511,0.133774,#,#,#,#,#,#,#
14.822000,-1.030492,-0.447342,-0.824296,-0.907785,-0.087287,-0.124055,-0.208746,0.130110,#,#,#,#,#,#,#
14.922000,-1.041191,-0.394977,-0.777507,-0.989925,-0.093182,-0.116882,-0.201763,0.126409,#,#,#,#,#,#,#
15.022000,-1.052620,-0.349659,-0.735328,-1.063973,-0.098316,-0.109970,-0.195164,0.122744,#,#,#,#,#,#,#
15.122000,-1.064698,-0.309402,-0.696162,-1.132629,-0.102950,-0.103251,-0.188772,0.119092,#,#,#,#,#,#,#
15.222000,-1.077694,-0.272514,-0.658664,-1.198221,-0.107306,-0.096571,-0.182407,0.115437,#,#,#,#,#,#,#
15.322000,-1.091830,-0.238429,-0.622274,-1.261609,-0.111466,-0.089877,-0.176019,0.111777,#,#,#,#,#,#,#
15.422000,-1.107268,-0.207097,-0.586771,-1.322987,-0.115452,-0.083172,-0.169618,0.108113,#,#,#,#,#,#,#
15.522000,-1.124181,-0.178546,-0.551963,-1.382465,-0.119274,-0.076464,-0.163216,0.104446,#,#,#,#,#,#,#
15.622000,-1.142777,-0.152802,-0.517633,-1.440171,-0.122950,-0.069755,-0.156813,0.100775,#,#,#,#,#,#,#
15.722000,-1.163306,-0.129948,-0.483567,-1.496179,-0.126488,-0.063046,-0.150410,0.097102,#,#,#,#,#,#,#
15.822000,-1.186070,-0.110116,-0.449542,-1.550509,-0.129896,-0.056336,-0.144008,0.093425,#,#,#,#,#,#,#
15.922000,-1.211431,-0.093492,-0.415330,-1.603124,-0.133177,-0.049624,-0.137606,0.089745,#,#,#,#,#,#,#
16.022000,-1.228986,-0.078090,-0.381877,-1.654275,-0.136286,-0.044253,-0.130621,0.086487,#,#,#,#,#,#,#
16.124000,-1.214187,-0.058438,-0.351352,-1.705788,-0.139153,-0.043086,-0.121704,0.084607,#,#,#,#,#,#,#
16.226000,-1.177040,-0.037970,-0.322865,-1.756101,-0.141716,-0.044294,-0.111782,0.083463,#,#,#,#,#,#,#
16.328000,-1.130447,-0.019976,-0.294667,-1.804421,-0.143986,-0.045940,-0.101635,0.082409,#,#,#,#,#,#,#
16.430000,-1.077986,-0.005476,-0.266250,-1.850181,-0.145926,-0.047465,-0.091537,0.081294,#,#,#,#,#,#,#
16.532000,-1.018293,0.005440,-0.237677,-1.892878,-0.147459,-0.048900,-0.081488,0.080146,#,#,#,#,#,#,#
