time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
49.034000,1.454322,0.222900,0.701920,-0.067276,0.008948,0.000470,0.176537,0.063645,#,#,#,#,#,#,#
49.134000,1.485857,0.199747,0.673556,-0.050897,0.009113,0.005841,0.180715,0.066308,#,#,#,#,#,#,#
49.234000,1.487841,0.170059,0.625898,-0.024316,0.009898,0.005736,0.187065,0.072441,#,#,#,#,#,#,#
49.334000,1.481537,0.136416,0.570173,0.005661,0.010975,0.003935,0.194099,0.079780,#,#,#,#,#,#,#
49.434000,1.474546,0.099969,0.511864,0.035762,0.012060,0.001895,0.201089,0.087108,#,#,#,#,#,#,#
49.534000,1.468594,0.060855,0.451439,0.065571,0.013116,-0.000019,0.207980,0.094256,#,#,#,#,#,#,#
49.634000,1.463421,0.018923,0.388063,0.095346,0.014169,-0.001844,0.214845,0.101330,#,#,#,#,#,#,#
49.734000,1.458650,-0.025991,0.321039,0.125212,0.015234,-0.003651,0.221713,0.108401,#,#,#,#,#,#,#
49.834000,1.454144,-0.074105,0.249789,0.155143,0.016309,-0.005465,0.228588,0.115481,#,#,#,#,#,#,#
49.934000,1.449884,-0.125762,0.173619,0.185056,0.017386,-0.007285,0.235468,0.122567,#,#,#,#,#,#,#
50.034000,1.445473,-0.180618,0.092724,0.214431,0.018420,-0.009177,0.242263,0.129585,#,#,#,#,#,#,#
50.134000,1.427645,-0.210887,0.045263,0.230561,0.018597,-0.013925,0.245591,0.133995,#,#,#,#,#,#,#
50.234000,1.391991,-0.209083,0.043405,0.231409,0.018594,-0.022595,0.244468,0.134966,#,#,#,#,#,#,#
50.334000,1.350105,-0.199356,0.053719,0.229601,0.018589,-0.032570,0.241814,0.135002,#,#,#,#,#,#,#
50.434000,1.308096,-0.192349,0.061739,0.228713,0.018588,-0.042493,0.238993,0.134939,#,#,#,#,#,#,#
50.534000,1.266903,-0.190382,0.064390,0.228698,0.018590,-0.052223,0.236326,0.134863,#,#,#,#,#,#,#
50.634000,1.226135,-0.190946,0.063897,0.228725,0.018595,-0.061821,0.233561,0.134832,#,#,#,#,#,#,#
50.734000,1.185602,-0.195662,0.059106,0.229408,0.018604,-0.071406,0.230822,0.134757,#,#,#,#,#,#,#
50.834000,1.145378,-0.205541,0.048755,0.231634,0.018616,-0.081044,0.228215,0.134747,#,#,#,#,#,#,#
50.934000,1.105609,-0.219797,0.033722,0.235228,0.018631,-0.090710,0.225659,0.134779,#,#,#,#,#,#,#
51.034000,1.066760,-0.237057,0.015760,0.239579,0.018646,-0.100276,0.223062,0.134753,#,#,#,#,#,#,#
51.134000,1.039957,-0.228283,0.034506,0.233186,0.018604,-0.105761,0.219019,0.132372,#,#,#,#,#,#,#
51.234000,1.028155,-0.183746,0.103015,0.210152,0.018036,-0.105610,0.212996,0.126461,#,#,#,#,#,#,#
51.334000,1.020980,-0.128562,0.185420,0.180435,0.017028,-0.103411,0.206061,0.119227,#,#,#,#,#,#,#
51.434000,1.013185,-0.076864,0.262692,0.150570,0.016042,-0.101189,0.199034,0.111970,#,#,#,#,#,#,#
51.534000,1.004076,-0.030577,0.332694,0.121750,0.015169,-0.099259,0.192127,0.104908,#,#,#,#,#,#,#
51.634000,0.994077,0.011680,0.397598,0.093475,0.014355,-0.097453,0.185288,0.097929,#,#,#,#,#,#,#
51.734000,0.983418,0.050880,0.458917,0.065370,0.013562,-0.095655,0.178458,0.090952,#,#,#,#,#,#,#
51.834000,0.972086,0.087257,0.517192,0.037393,0.012785,-0.093844,0.171620,0.083963,#,#,#,#,#,#,#
51.934000,0.959988,0.120746,0.572603,0.009627,0.012034,-0.092026,0.164779,0.076965,#,#,#,#,#,#,#
52.034000,0.947730,0.151239,0.624977,-0.017675,0.011330,-0.090132,0.158023,0.070030,#,#,#,#,#,#,#
52.134000,0.957672,0.179442,0.664377,-0.038762,0.011095,-0.085584,0.154578,0.065678,#,#,#,#,#,#,#
52.234000,0.999645,0.205004,0.687230,-0.051173,0.011069,-0.077329,0.155766,0.064780,#,#,#,#,#,#,#
52.334000,1.055143,0.226447,0.701968,-0.059201,0.011049,-0.067517,0.158619,0.065064,#,#,#,#,#,#,#
52.434000,1.112586,0.242894,0.712969,-0.065067,0.011031,-0.057576,0.161501,0.065344,#,#,#,#,#,#,#
52.534000,1.169642,0.254027,0.720800,-0.068966,0.011018,-0.047817,0.164184,0.065452,#,#,#,#,#,#,#
52.634000,1.226749,0.259697,0.725045,-0.070587,0.011009,-0.038154,0.166788,0.065488,#,#,#,#,#,#,#
52.734000,1.284139,0.260472,0.725788,-0.070631,0.011006,-0.028480,0.169304,0.065482,#,#,#,#,#,#,#
52.834000,1.341585,0.257444,0.724358,-0.069906,0.011009,-0.018739,0.171544,0.065295,#,#,#,#,#,#,#
52.934000,1.398669,0.247682,0.717829,-0.066151,0.011019,-0.009061,0.173939,0.065173,#,#,#,#,#,#,#
53.034000,1.454328,0.231573,0.705875,-0.059135,0.011036,0.000470,0.176543,0.065241,#,#,#,#,#,#,#
53.134000,1.485863,0.207941,0.677227,-0.042804,0.011202,0.005841,0.180720,0.067905,#,#,#,#,#,#,#
53.234000,1.487847,0.177384,0.629029,-0.016221,0.011989,0.005735,0.187070,0.074040,#,#,#,#,#,#,#
53.334000,1.481543,0.142804,0.572685,0.013743,0.013066,0.003935,0.194105,0.081378,#,#,#,#,#,#,#
53.434000,1.474552,0.105497,0.513758,0.043792,0.014148,0.001895,0.201095,0.088706,#,#,#,#,#,#,#
53.534000,1.468600,0.065605,0.452720,0.073511,0.015198,-0.000019,0.207986,0.095853,#,#,#,#,#,#,#
53.634000,1.463427,0.022944,0.388718,0.103166,0.016242,-0.001844,0.214851,0.102928,#,#,#,#,#,#,#
53.734000,1.458656,-0.022658,0.321046,0.132880,0.017294,-0.003652,0.221720,0.109999,#,#,#,#,#,#,#
53.834000,1.454150,-0.071445,0.249105,0.162631,0.018354,-0.005466,0.228595,0.117080,#,#,#,#,#,#,#
53.934000,1.449890,-0.123770,0.172182,0.192328,0.019413,-0.007286,0.235476,0.124166,#,#,#,#,#,#,#
54.034000,1.445479,-0.179297,0.090460,0.221449,0.020426,-0.009178,0.242271,0.131185,#,#,#,#,#,#,#
54.134000,1.427651,-0.209975,0.042476,0.237428,0.020597,-0.013926,0.245598,0.135594,#,#,#,#,#,#,#
54.234000,1.391996,-0.208221,0.040558,0.238286,0.020594,-0.022596,0.244474,0.136566,#,#,#,#,#,#,#
54.334000,1.350111,-0.198450,0.050952,0.236543,0.020589,-0.032571,0.241818,0.136602,#,#,#,#,#,#,#
54.434000,1.308101,-0.191418,0.059029,0.235711,0.020587,-0.042494,0.238996,0.136539,#,#,#,#,#,#,#
54.534000,1.266908,-0.189450,0.061691,0.235698,0.020589,-0.052224,0.236329,0.136460,#,#,#,#,#,#,#
54.634000,1.226140,-0.190023,0.061185,0.235724,0.020595,-0.061822,0.233565,0.136430,#,#,#,#,#,#,#
54.734000,1.185607,-0.194763,0.056344,0.236376,0.020604,-0.071408,0.230828,0.136357,#,#,#,#,#,#,#
54.834000,1.145383,-0.204672,0.045924,0.238530,0.020616,-0.081047,0.228222,0.136347,#,#,#,#,#,#,#
54.934000,1.105615,-0.218968,0.030797,0.242023,0.020631,-0.090713,0.225666,0.136379,#,#,#,#,#,#,#
55.034000,1.066765,-0.236270,0.012728,0.246254,0.020645,-0.100279,0.223069,0.136353,#,#,#,#,#,#,#
55.134000,1.039962,-0.227262,0.031757,0.239893,0.020605,-0.105764,0.219024,0.133972,#,#,#,#,#,#,#
55.234000,1.028160,-0.182131,0.101018,0.217067,0.020055,-0.105612,0.213000,0.128063,#,#,#,#,#,#,#
55.334000,1.020985,-0.126252,0.184258,0.187594,0.019068,-0.103412,0.206063,0.120829,#,#,#,#,#,#,#
55.434000,1.013191,-0.073870,0.262282,0.157939,0.018101,-0.101190,0.199036,0.113571,#,#,#,#,#,#,#
55.534000,1.004081,-0.026913,0.332956,0.129290,0.017243,-0.099260,0.192128,0.106509,#,#,#,#,#,#,#
55.634000,0.994082,0.016033,0.398489,0.101152,0.016442,-0.097454,0.185289,0.099530,#,#,#,#,#,#,#
55.734000,0.983424,0.055952,0.460411,0.073156,0.015659,-0.095656,0.178459,0.092554,#,#,#,#,#,#,#
55.834000,0.972092,0.093095,0.519279,0.045258,0.014891,-0.093845,0.171621,0.085565,#,#,#,#,#,#,#
55.934000,0.959994,0.127408,0.575279,0.017536,0.014145,-0.092026,0.164780,0.078568,#,#,#,#,#,#,#
56.034000,0.947736,0.158784,0.628237,-0.009757,0.013442,-0.090132,0.158024,0.071632,#,#,#,#,#,#,#
56.134000,0.957678,0.187632,0.668042,-0.030799,0.013209,-0.085584,0.154579,0.067280,#,#,#,#,#,#,#
56.234000,0.999652,0.213464,0.691059,-0.043094,0.013183,-0.077330,0.155767,0.066382,#,#,#,#,#,#,#
56.334000,1.055150,0.235023,0.705866,-0.050993,0.013163,-0.067517,0.158620,0.066667,#,#,#,#,#,#,#
56.434000,1.112592,0.251551,0.716918,-0.056753,0.013145,-0.057576,0.161502,0.066947,#,#,#,#,#,#,#
56.534000,1.169649,0.262747,0.724791,-0.060577,0.013132,-0.047817,0.164184,0.067055,#,#,#,#,#,#,#
56.634000,1.226756,0.268450,0.729063,-0.062151,0.013123,-0.038154,0.166788,0.067091,#,#,#,#,#,#,#
56.734000,1.284146,0.269225,0.729811,-0.062191,0.013119,-0.028480,0.169304,0.067083,#,#,#,#,#,#,#
56.834000,1.341592,0.266152,0.728361,-0.061481,0.013122,-0.018739,0.171547,0.066894,#,#,#,#,#,#,#
56.934000,1.398676,0.256303,0.721781,-0.057781,0.013132,-0.009062,0.173944,0.066769,#,#,#,#,#,#,#
57.034000,1.454335,0.240068,0.709749,-0.050854,0.013149,0.000469,0.176549,0.066837,#,#,#,#,#,#,#
57.134000,1.485870,0.215960,0.680813,-0.034579,0.013314,0.005840,0.180726,0.069503,#,#,#,#,#,#,#
57.234000,1.487854,0.184540,0.632072,-0.008009,0.014101,0.005735,0.187075,0.075638,#,#,#,#,#,#,#
57.334000,1.481550,0.149029,0.575103,0.021927,0.015178,0.003934,0.194111,0.082976,#,#,#,#,#,#,#
57.434000,1.474558,0.110869,0.515553,0.051909,0.016256,0.001894,0.201101,0.090303,#,#,#,#,#,#,#
57.534000,1.468607,0.070203,0.453897,0.081527,0.017298,-0.000020,0.207993,0.097451,#,#,#,#,#,#,#
57.634000,1.463433,0.026820,0.389265,0.111050,0.018332,-0.001845,0.214858,0.104526,#,#,#,#,#,#,#
57.734000,1.458662,-0.019467,0.320939,0.140601,0.019371,-0.003653,0.221727,0.111598,#,#,#,#,#,#,#
57.834000,1.454156,-0.068924,0.248298,0.170160,0.020414,-0.005467,0.228602,0.118679,#,#,#,#,#,#,#
57.934000,1.449896,-0.121913,0.170615,0.199631,0.021455,-0.007287,0.235483,0.125765,#,#,#,#,#,#,#
58.034000,1.445484,-0.178110,0.088055,0.228485,0.022445,-0.009179,0.242278,0.132784,#,#,#,#,#,#,#
58.134000,1.427656,-0.209198,0.039538,0.244306,0.022609,-0.013927,0.245606,0.137192,#,#,#,#,#,#,#
58.234000,1.392002,-0.207496,0.037558,0.245173,0.022606,-0.022597,0.244481,0.138166,#,#,#,#,#,#,#
58.334000,1.350116,-0.197682,0.048033,0.243497,0.022601,-0.032572,0.241822,0.138202,#,#,#,#,#,#,#
58.434000,1.308107,-0.190623,0.056168,0.242720,0.022600,-0.042494,0.238998,0.138138,#,#,#,#,#,#,#
58.534000,1.266914,-0.188654,0.058842,0.242709,0.022602,-0.052225,0.236332,0.138058,#,#,#,#,#,#,#
58.634000,1.226146,-0.189235,0.058322,0.242734,0.022608,-0.061824,0.233569,0.138029,#,#,#,#,#,#,#
58.734000,1.185612,-0.194001,0.053431,0.243354,0.022617,-0.071411,0.230835,0.137956,#,#,#,#,#,#,#
58.834000,1.145389,-0.203940,0.042939,0.245436,0.022629,-0.081051,0.228229,0.137947,#,#,#,#,#,#,#
58.934000,1.105620,-0.218274,0.027718,0.248826,0.022644,-0.090717,0.225672,0.137979,#,#,#,#,#,#,#
59.034000,1.066771,-0.235619,0.009540,0.252935,0.022658,-0.100283,0.223076,0.137953,#,#,#,#,#,#,#
59.134000,1.039968,-0.226376,0.028857,0.246609,0.022619,-0.105767,0.219029,0.135572,#,#,#,#,#,#,#
59.234000,1.028166,-0.180650,0.098881,0.224003,0.022087,-0.105614,0.213003,0.129665,#,#,#,#,#,#,#
59.334000,1.020991,-0.124075,0.182968,0.194785,0.021122,-0.103414,0.206065,0.122431,#,#,#,#,#,#,#
59.434000,1.013196,-0.071013,0.261754,0.165351,0.020175,-0.101191,0.199037,0.115172,#,#,#,#,#,#,#
59.534000,1.004087,-0.023390,0.333105,0.136884,0.019334,-0.099261,0.192130,0.108109,#,#,#,#,#,#,#
59.634000,0.994088,0.020242,0.399274,0.108893,0.018547,-0.097454,0.185290,0.101131,#,#,#,#,#,#,#
59.734000,0.983430,0.060874,0.461804,0.081018,0.017776,-0.095657,0.178460,0.094156,#,#,#,#,#,#,#
59.834000,0.972098,0.098779,0.521268,0.053210,0.017017,-0.093846,0.171622,0.087167,#,#,#,#,#,#,#
59.934000,0.960000,0.133910,0.577861,0.025546,0.016277,-0.092027,0.164781,0.080170,#,#,#,#,#,#,#
60.034000,0.947743,0.166164,0.631408,-0.001726,0.015577,-0.090133,0.158025,0.073235,#,#,#,#,#,#,#
60.134000,0.957685,0.195652,0.671622,-0.022712,0.015346,-0.085585,0.154580,0.068882,#,#,#,#,#,#,#
60.234000,0.999659,0.221750,0.694803,-0.034883,0.015320,-0.077330,0.155767,0.067984,#,#,#,#,#,#,#
60.334000,1.055157,0.243418,0.709680,-0.042648,0.015300,-0.067518,0.158620,0.068269,#,#,#,#,#,#,#
60.434000,1.112600,0.260024,0.720782,-0.048299,0.015282,-0.057576,0.161502,0.068550,#,#,#,#,#,#,#
60.534000,1.169656,0.271280,0.728698,-0.052046,0.015269,-0.047817,0.164185,0.068658,#,#,#,#,#,#,#
60.634000,1.226763,0.277014,0.732996,-0.053573,0.015260,-0.038155,0.166788,0.068694,#,#,#,#,#,#,#
60.734000,1.284154,0.277788,0.733749,-0.053608,0.015256,-0.028481,0.169304,0.068685,#,#,#,#,#,#,#
60.834000,1.341599,0.274671,0.732278,-0.052913,0.015258,-0.018740,0.171550,0.068492,#,#,#,#,#,#,#
60.934000,1.398683,0.264739,0.725647,-0.049271,0.015268,-0.009063,0.173950,0.068366,#,#,#,#,#,#,#
61.034000,1.454343,0.248381,0.713538,-0.042438,0.015285,0.000468,0.176555,0.068434,#,#,#,#,#,#,#
61.134000,1.485877,0.223804,0.684311,-0.026228,0.015448,0.005840,0.180732,0.071100,#,#,#,#,#,#,#
61.234000,1.487860,0.191526,0.635022,0.000314,0.016235,0.005734,0.187081,0.077237,#,#,#,#,#,#,#
61.334000,1.481557,0.155091,0.577424,0.030206,0.017310,0.003934,0.194116,0.084574,#,#,#,#,#,#,#
61.434000,1.474565,0.116083,0.517247,0.060109,0.018382,0.001893,0.201107,0.091901,#,#,#,#,#,#,#
61.534000,1.468614,0.074647,0.454967,0.089614,0.019416,-0.000021,0.207999,0.099049,#,#,#,#,#,#,#
61.634000,1.463440,0.030550,0.389701,0.118993,0.020438,-0.001846,0.214865,0.106124,#,#,#,#,#,#,#
61.734000,1.458668,-0.016416,0.320716,0.148370,0.021463,-0.003653,0.221734,0.113197,#,#,#,#,#,#,#
61.834000,1.454163,-0.066540,0.247367,0.177726,0.022490,-0.005467,0.228610,0.120278,#,#,#,#,#,#,#
61.934000,1.449902,-0.120193,0.168913,0.206958,0.023510,-0.007288,0.235490,0.127365,#,#,#,#,#,#,#
62.034000,1.445490,-0.177058,0.085502,0.235534,0.024477,-0.009180,0.242286,0.134384,#,#,#,#,#,#,#
62.134000,1.427662,-0.208557,0.036443,0.251190,0.024633,-0.013928,0.245613,0.138790,#,#,#,#,#,#,#
62.234000,1.392008,-0.206911,0.034400,0.252065,0.024631,-0.022599,0.244487,0.139765,#,#,#,#,#,#,#
62.334000,1.350122,-0.197053,0.044958,0.250458,0.024626,-0.032572,0.241825,0.139801,#,#,#,#,#,#,#
62.434000,1.308113,-0.189966,0.053154,0.249737,0.024625,-0.042495,0.239001,0.139738,#,#,#,#,#,#,#
62.534000,1.266920,-0.187996,0.055839,0.249726,0.024628,-0.052226,0.236336,0.139655,#,#,#,#,#,#,#
62.634000,1.226152,-0.188585,0.055304,0.249751,0.024633,-0.061825,0.233573,0.139627,#,#,#,#,#,#,#
62.734000,1.185618,-0.193375,0.050362,0.250339,0.024642,-0.071413,0.230841,0.139556,#,#,#,#,#,#,#
62.834000,1.145394,-0.203345,0.039798,0.252347,0.024654,-0.081054,0.228236,0.139547,#,#,#,#,#,#,#
62.934000,1.105626,-0.217717,0.024481,0.255632,0.024669,-0.090720,0.225679,0.139579,#,#,#,#,#,#,#
63.034000,1.066777,-0.235104,0.006191,0.259617,0.024683,-0.100287,0.223083,0.139553,#,#,#,#,#,#,#
63.134000,1.039974,-0.225630,0.025801,0.253335,0.024646,-0.105770,0.219034,0.137172,#,#,#,#,#,#,#
63.234000,1.028172,-0.179308,0.096601,0.230959,0.024132,-0.105616,0.213006,0.131266,#,#,#,#,#,#,#
63.334000,1.020997,-0.122034,0.181548,0.202008,0.023191,-0.103415,0.206067,0.124032,#,#,#,#,#,#,#
63.434000,1.013202,-0.068293,0.261106,0.172807,0.022265,-0.101192,0.199039,0.116772,#,#,#,#,#,#,#
63.534000,1.004093,-0.020007,0.333142,0.144532,0.021442,-0.099262,0.192131,0.109710,#,#,#,#,#,#,#
63.634000,0.994095,0.024307,0.399953,0.116699,0.020669,-0.097455,0.185291,0.102732,#,#,#,#,#,#,#
63.734000,0.983437,0.065647,0.463095,0.088955,0.019910,-0.095658,0.178461,0.095757,#,#,#,#,#,#,#
63.834000,0.972105,0.104306,0.523160,0.061250,0.019161,-0.093846,0.171623,0.088769,#,#,#,#,#,#,#
63.934000,0.960007,0.140250,0.580349,0.033656,0.018429,-0.092028,0.164782,0.081772,#,#,#,#,#,#,#
64.036000,0.947605,0.174008,0.635497,0.005903,0.017722,-0.090083,0.157905,0.074709,#,#,#,#,#,#,#
64.138000,0.958856,0.204632,0.676323,-0.015123,0.017504,-0.085315,0.154557,0.070396,#,#,#,#,#,#,#
64.240000,1.002793,0.231298,0.699519,-0.027083,0.017478,-0.076765,0.155919,0.069588,#,#,#,#,#,#,#
64.342000,1.059759,0.253157,0.714415,-0.034676,0.017457,-0.066718,0.158859,0.069901,#,#,#,#,#,#,#
64.444000,1.118328,0.269687,0.725507,-0.040162,0.017440,-0.056593,0.161778,0.070170,#,#,#,#,#,#,#
64.546000,1.176504,0.280610,0.733238,-0.043671,0.017427,-0.046655,0.164499,0.070267,#,#,#,#,#,#,#
64.648000,1.234789,0.285749,0.737142,-0.044876,0.017418,-0.036804,0.167151,0.070301,#,#,#,#,#,#,#
64.750000,1.293360,0.286032,0.737586,-0.044875,0.017415,-0.026922,0.169672,0.070269,#,#,#,#,#,#,#
64.852000,1.351921,0.281718,0.735328,-0.043801,0.017419,-0.016993,0.171968,0.070055,#,#,#,#,#,#,#
64.954000,1.410028,0.270181,0.727440,-0.039529,0.017430,-0.007135,0.174461,0.069955,#,#,#,#,#,#,#
65.056000,1.464598,0.251869,0.712910,-0.031497,0.017450,0.002241,0.177255,0.070250,#,#,#,#,#,#,#
65.158000,1.488116,0.224090,0.677138,-0.012051,0.017739,0.006154,0.182119,0.073941,#,#,#,#,#,#,#
65.260000,1.486564,0.188921,0.623172,0.016400,0.018658,0.005342,0.188898,0.080703,#,#,#,#,#,#,#
65.362000,1.479532,0.150058,0.562803,0.046979,0.019764,0.003357,0.196093,0.088243,#,#,#,#,#,#,#
65.464000,1.472676,0.108738,0.500225,0.077238,0.020837,0.001304,0.203188,0.095657,#,#,#,#,#,#,#
65.566000,1.466904,0.064894,0.435206,0.107129,0.021874,-0.000611,0.210204,0.102914,#,#,#,#,#,#,#
65.668000,1.461790,0.018267,0.366797,0.136921,0.022903,-0.002461,0.217207,0.110126,#,#,#,#,#,#,#
65.770000,1.457024,-0.031412,0.294254,0.166688,0.023933,-0.004306,0.224215,0.117344,#,#,#,#,#,#,#
65.872000,1.452521,-0.084491,0.216861,0.196368,0.024960,-0.006160,0.231231,0.124570,#,#,#,#,#,#,#
65.974000,1.448272,-0.141441,0.133706,0.225823,0.025973,-0.008018,0.238251,0.131799,#,#,#,#,#,#,#
66.076000,1.440728,-0.195041,0.054421,0.251592,0.026659,-0.010580,0.244393,0.138361,#,#,#,#,#,#,#
66.178000,1.413461,-0.209590,0.028840,0.259246,0.026669,-0.017418,0.245462,0.141084,#,#,#,#,#,#,#
66.280000,1.372976,-0.202001,0.035703,0.258273,0.026665,-0.027150,0.243344,0.141421,#,#,#,#,#,#,#
66.382000,1.329855,-0.192517,0.046348,0.256915,0.026662,-0.037365,0.240456,0.141366,#,#,#,#,#,#,#
66.484000,1.287442,-0.187857,0.052011,0.256747,0.026663,-0.047378,0.237654,0.141300,#,#,#,#,#,#,#
66.586000,1.245694,-0.187512,0.052666,0.256755,0.026667,-0.057232,0.234924,0.141246,#,#,#,#,#,#,#
66.688000,1.204239,-0.189999,0.050161,0.256917,0.026674,-0.066998,0.232084,0.141183,#,#,#,#,#,#,#
66.790000,1.163051,-0.197898,0.041819,0.258240,0.026685,-0.076810,0.229379,0.141143,#,#,#,#,#,#,#
66.892000,1.122270,-0.210750,0.028089,0.260967,0.026699,-0.086663,0.226759,0.141163,#,#,#,#,#,#,#
66.994000,1.082046,-0.227853,0.009773,0.264857,0.026715,-0.096526,0.224154,0.141202,#,#,#,#,#,#,#
67.096000,1.047905,-0.234122,0.007354,0.264551,0.026708,-0.104500,0.220845,0.140173,#,#,#,#,#,#,#
67.198000,1.031402,-0.197595,0.064917,0.247179,0.026445,-0.106091,0.215347,0.135260,#,#,#,#,#,#,#
67.300000,1.023385,-0.139805,0.150963,0.219212,0.025597,-0.104219,0.208465,0.128131,#,#,#,#,#,#,#
67.402000,1.015859,-0.082482,0.235536,0.189462,0.024646,-0.101869,0.201277,0.120673,#,#,#,#,#,#,#
67.504000,1.006945,-0.030961,0.311904,0.160580,0.023798,-0.099821,0.194194,0.113414,#,#,#,#,#,#,#
67.606000,0.996971,0.015952,0.382049,0.132295,0.023017,-0.097958,0.187205,0.106285,#,#,#,#,#,#,#
67.708000,0.986276,0.059596,0.448013,0.104138,0.022255,-0.096127,0.180239,0.099173,#,#,#,#,#,#,#
67.810000,0.974898,0.100458,0.510657,0.075988,0.021500,-0.094283,0.173266,0.092049,#,#,#,#,#,#,#
67.912000,0.962746,0.138573,0.570265,0.047901,0.020758,-0.092429,0.166288,0.084914,#,#,#,#,#,#,#
68.014000,0.949773,0.173852,0.626972,0.019969,0.020036,-0.090569,0.159314,0.077778,#,#,#,#,#,#,#
68.116000,0.953163,0.205921,0.672661,-0.003191,0.019691,-0.086722,0.154791,0.072553,#,#,#,#,#,#,#
68.218000,0.991568,0.233832,0.699048,-0.016572,0.019663,-0.078814,0.155394,0.071199,#,#,#,#,#,#,#
68.320000,1.047153,0.256893,0.715217,-0.024656,0.019642,-0.068918,0.158204,0.071422,#,#,#,#,#,#,#
68.422000,1.105743,0.274673,0.727067,-0.030422,0.019624,-0.058760,0.161169,0.071732,#,#,#,#,#,#,#
68.524000,1.163973,0.286884,0.735607,-0.034299,0.019610,-0.048787,0.163922,0.071858,#,#,#,#,#,#,#
68.626000,1.222200,0.293307,0.740393,-0.035963,0.019600,-0.038927,0.166581,0.071898,#,#,#,#,#,#,#
68.728000,1.280720,0.294360,0.741365,-0.036020,0.019596,-0.029064,0.169163,0.071891,#,#,#,#,#,#,#
68.830000,1.339321,0.291387,0.740000,-0.035431,0.019597,-0.019130,0.171465,0.071697,#,#,#,#,#,#,#
68.932000,1.397563,0.281311,0.733305,-0.031941,0.019607,-0.009257,0.173911,0.071560,#,#,#,#,#,#,#
69.034000,1.454358,0.264451,0.720849,-0.025207,0.019623,0.000467,0.176568,0.071626,#,#,#,#,#,#,#
69.136000,1.486143,0.238337,0.690188,-0.008705,0.019792,0.005877,0.180854,0.074391,#,#,#,#,#,#,#
69.238000,1.487702,0.203487,0.638367,0.018458,0.020604,0.005679,0.187370,0.080718,#,#,#,#,#,#,#
69.340000,1.481136,0.164320,0.578123,0.048849,0.021695,0.003810,0.194553,0.088215,#,#,#,#,#,#,#
69.442000,1.474064,0.122682,0.515327,0.079103,0.022771,0.001734,0.201674,0.095673,#,#,#,#,#,#,#
69.544000,1.468084,0.078642,0.450274,0.108902,0.023801,-0.000207,0.208701,0.102953,#,#,#,#,#,#,#
69.646000,1.462865,0.031928,0.382008,0.138528,0.024816,-0.002064,0.215703,0.110169,#,#,#,#,#,#,#
69.748000,1.458036,-0.017748,0.309723,0.168098,0.025829,-0.003908,0.222710,0.117385,#,#,#,#,#,#,#
69.850000,1.453478,-0.070732,0.232696,0.197573,0.026838,-0.005760,0.229724,0.124610,#,#,#,#,#,#,#
69.952000,1.449174,-0.127472,0.150056,0.226818,0.027832,-0.007618,0.236744,0.131839,#,#,#,#,#,#,#
70.054000,1.443699,-0.185424,0.064985,0.254330,0.028672,-0.009748,0.243423,0.138807,#,#,#,#,#,#,#
70.156000,1.420950,-0.209151,0.026541,0.265852,0.028716,-0.015591,0.245641,0.142419,#,#,#,#,#,#,#
70.258000,1.382178,-0.203910,0.029869,0.265534,0.028713,-0.024958,0.243925,0.143007,#,#,#,#,#,#,#
70.360000,1.339132,-0.193875,0.040988,0.264088,0.028709,-0.035176,0.241087,0.142982,#,#,#,#,#,#,#
70.462000,1.296522,-0.188011,0.047969,0.263767,0.028710,-0.045236,0.238245,0.142917,#,#,#,#,#,#,#
70.564000,1.254673,-0.187095,0.049372,0.263769,0.028713,-0.055121,0.235537,0.142846,#,#,#,#,#,#,#
70.666000,1.213167,-0.188659,0.047814,0.263836,0.028720,-0.064892,0.232693,0.142799,#,#,#,#,#,#,#
70.768000,1.171912,-0.195402,0.040699,0.264791,0.028730,-0.074692,0.229958,0.142745,#,#,#,#,#,#,#
70.870000,1.131030,-0.207295,0.027958,0.267146,0.028743,-0.084539,0.227328,0.142756,#,#,#,#,#,#,#
70.972000,1.090674,-0.223554,0.010486,0.270679,0.028758,-0.094402,0.224723,0.142794,#,#,#,#,#,#,#
71.074000,1.053753,-0.236049,-0.000779,0.272557,0.028761,-0.103310,0.221745,0.142296,#,#,#,#,#,#,#
71.176000,1.033837,-0.207653,0.045490,0.259044,0.028617,-0.106191,0.216700,0.138198,#,#,#,#,#,#,#
71.278000,1.024921,-0.151295,0.129760,0.232700,0.027883,-0.104728,0.210006,0.131339,#,#,#,#,#,#,#
71.380000,1.017600,-0.092282,0.216676,0.203214,0.026948,-0.102355,0.202825,0.123869,#,#,#,#,#,#,#
71.482000,1.008982,-0.038859,0.295500,0.174366,0.026099,-0.100240,0.195713,0.116565,#,#,#,#,#,#,#
71.584000,0.999196,0.009571,0.367450,0.146204,0.025328,-0.098355,0.188710,0.109419,#,#,#,#,#,#,#
71.686000,0.988646,0.054557,0.434862,0.118208,0.024580,-0.096524,0.181742,0.102309,#,#,#,#,#,#,#
71.788000,0.977421,0.096741,0.498814,0.090196,0.023837,-0.094683,0.174772,0.095188,#,#,#,#,#,#,#
71.890000,0.965445,0.136241,0.559679,0.062200,0.023102,-0.092830,0.167794,0.088055,#,#,#,#,#,#,#
71.992000,0.952616,0.172996,0.617636,0.034296,0.022383,-0.090974,0.160815,0.080917,#,#,#,#,#,#,#
72.094000,0.949273,0.206629,0.667797,0.009296,0.021904,-0.087921,0.155290,0.074909,#,#,#,#,#,#,#
