time,a1m,a2m,a3m,a4m,a5m,x,y,z
118.300000,0.111192,0.121921,0.797905,0.156693,0.004516,-0.164871,0.028866,0.049784
118.402000,0.163589,0.157417,0.827728,0.146758,0.004489,-0.159400,0.037479,0.049810
118.504000,0.214342,0.201783,0.863755,0.134124,0.004453,-0.152823,0.045181,0.049853
118.606000,0.243832,0.274339,0.919645,0.112884,0.004089,-0.144480,0.048437,0.049954
118.708000,0.224949,0.361278,0.983173,0.087341,0.003572,-0.137389,0.043794,0.049961
118.810000,0.170489,0.431684,1.032044,0.067016,0.003499,-0.133407,0.034605,0.049899
118.912000,0.102145,0.479521,1.063737,0.053705,0.003479,-0.131476,0.024203,0.049897
119.014000,0.030566,0.508565,1.082444,0.046111,0.003470,-0.130537,0.013810,0.049934
119.116000,-0.041482,0.521226,1.090717,0.043413,0.003470,-0.130176,0.003553,0.049963
119.218000,-0.113038,0.519359,1.090328,0.043707,0.003480,-0.130096,-0.006628,0.049805
119.320000,-0.182788,0.502000,1.080480,0.047798,0.003502,-0.130421,-0.016730,0.049522
119.422000,-0.248875,0.466821,1.058176,0.057572,0.003535,-0.131642,-0.026779,0.049435
119.524000,-0.308460,0.413571,1.022679,0.072972,0.003608,-0.133994,-0.036646,0.049452
119.626000,-0.352278,0.337560,0.969365,0.095317,0.004090,-0.138536,-0.045400,0.049504
119.728000,-0.352576,0.249570,0.904175,0.121422,0.004758,-0.146328,-0.048489,0.049473
119.830000,-0.311372,0.184800,0.853723,0.140632,0.004844,-0.154379,-0.044023,0.049362
119.932000,-0.254547,0.143211,0.819652,0.152923,0.004865,-0.160848,-0.035629,0.049348
120.034000,-0.197621,0.110102,0.791510,0.162653,0.004884,-0.166109,-0.026435,0.049381
120.136000,-0.143786,0.076861,0.762668,0.172413,0.004905,-0.170885,-0.017329,0.049400
120.238000,-0.092442,0.040970,0.730932,0.183006,0.004928,-0.175512,-0.008285,0.049399
120.340000,-0.043144,0.002024,0.695723,0.194593,0.004954,-0.180097,0.000779,0.049389
120.442000,0.003981,-0.040182,0.656614,0.207251,0.004981,-0.184705,0.009851,0.049377
120.544000,0.048566,-0.086044,0.612981,0.221094,0.005012,-0.189426,0.018874,0.049363
120.646000,0.090113,-0.136237,0.563872,0.236303,0.005045,-0.194392,0.027768,0.049348
120.748000,0.127746,-0.192037,0.507613,0.253216,0.005083,-0.199828,0.036380,0.049331
120.850000,0.158835,-0.256492,0.440436,0.272654,0.005157,-0.206260,0.044212,0.049314
120.952000,0.170477,-0.330001,0.361070,0.294458,0.005404,-0.214469,0.048386,0.049280
121.054000,0.150357,-0.383648,0.301440,0.309738,0.005442,-0.221797,0.044926,0.049188
121.156000,0.110632,-0.405830,0.275942,0.315433,0.005453,-0.226087,0.035956,0.049164
121.258000,0.066489,-0.411254,0.269120,0.316198,0.005459,-0.228139,0.025463,0.049194
121.360000,0.023252,-0.411900,0.267843,0.316219,0.005463,-0.229145,0.015057,0.049276
121.462000,-0.019040,-0.411945,0.267595,0.316237,0.005467,-0.229592,0.004845,0.049314
121.564000,-0.061099,-0.411976,0.267562,0.316252,0.005471,-0.229586,-0.005318,0.049314
121.666000,-0.103215,-0.411974,0.267569,0.316258,0.005474,-0.229147,-0.015484,0.049314
121.768000,-0.145430,-0.410925,0.269038,0.316240,0.005474,-0.228146,-0.025628,0.049294
121.870000,-0.187662,-0.404236,0.277095,0.315623,0.005470,-0.226095,-0.035602,0.049354
121.972000,-0.228233,-0.382177,0.302595,0.310709,0.005453,-0.221951,-0.044677,0.049424
122.074000,-0.250711,-0.325904,0.365408,0.295324,0.005375,-0.214403,-0.048411,0.049522
122.176000,-0.242475,-0.252867,0.444466,0.274349,0.005145,-0.206199,-0.044537,0.049565
122.278000,-0.214248,-0.186534,0.513942,0.255079,0.005062,-0.199481,-0.036701,0.049562
122.380000,-0.177209,-0.130561,0.570597,0.238910,0.005027,-0.194060,-0.027673,0.049585
122.482000,-0.136727,-0.081499,0.618734,0.224862,0.004995,-0.189246,-0.018523,0.049630
122.584000,-0.093876,-0.036775,0.661448,0.212154,0.004965,-0.184650,-0.009400,0.049672
122.686000,-0.048648,0.004609,0.700012,0.200499,0.004936,-0.180114,-0.000273,0.049705
122.788000,-0.001130,0.043034,0.734995,0.189802,0.004910,-0.175559,0.008854,0.049732
122.890000,0.048412,0.078974,0.766989,0.179927,0.004884,-0.170898,0.017935,0.049756
122.992000,0.099613,0.113370,0.796937,0.170585,0.004860,-0.166008,0.026898,0.049780
123.094000,0.151906,0.148243,0.826590,0.161156,0.004834,-0.160682,0.035604,0.049805
123.196000,0.203599,0.189348,0.860489,0.149910,0.004803,-0.154443,0.043633,0.049840
123.298000,0.241276,0.254684,0.911792,0.131519,0.004594,-0.146378,0.048432,0.049933
123.400000,0.233063,0.341968,0.976795,0.106778,0.004105,-0.138694,0.045373,0.049974
123.502000,0.184445,0.417457,1.030248,0.085745,0.004002,-0.134065,0.036838,0.049910
123.604000,0.117842,0.470170,1.065841,0.071607,0.003981,-0.131793,0.026535,0.049893
123.706000,0.046590,0.503166,1.087406,0.063283,0.003971,-0.130688,0.016110,0.049926
123.808000,-0.025443,0.519435,1.098052,0.059761,0.003969,-0.130212,0.005830,0.049959
123.910000,-0.097201,0.520541,1.099345,0.059654,0.003977,-0.130110,-0.004369,0.049876
124.012000,-0.167496,0.506991,1.091923,0.062388,0.003995,-0.130278,-0.014484,0.049568
124.114000,-0.234590,0.475681,1.072150,0.070476,0.004025,-0.131286,-0.024549,0.049441
124.216000,-0.295994,0.426504,1.039367,0.083971,0.004067,-0.133346,-0.034483,0.049445
124.318000,-0.345202,0.356035,0.990114,0.103770,0.004360,-0.137221,-0.043716,0.049492
124.420000,-0.356869,0.267094,0.924470,0.129163,0.005004,-0.144448,-0.048509,0.049495
124.522000,-0.322781,0.195795,0.869166,0.149598,0.005147,-0.152707,-0.045516,0.049380
124.624000,-0.267499,0.150303,0.832055,0.162614,0.005168,-0.159544,-0.037636,0.049344
124.726000,-0.210034,0.116327,0.803181,0.172291,0.005187,-0.165001,-0.028482,0.049374
124.828000,-0.155529,0.083461,0.774613,0.181638,0.005207,-0.169842,-0.019347,0.049398
124.930000,-0.103694,0.048207,0.743405,0.191719,0.005229,-0.174489,-0.010300,0.049401
125.032000,-0.053944,0.009938,0.708803,0.202762,0.005253,-0.179078,-0.001242,0.049392
125.134000,-0.006307,-0.031532,0.670400,0.214841,0.005280,-0.183674,0.007832,0.049380
125.236000,0.038880,-0.076549,0.627621,0.228059,0.005309,-0.188361,0.016873,0.049367
125.338000,0.081158,-0.125713,0.579604,0.242573,0.005341,-0.193257,0.025805,0.049352
125.440000,0.119783,-0.180109,0.524896,0.258665,0.005376,-0.198560,0.034501,0.049335
125.542000,0.152821,-0.242217,0.460395,0.276984,0.005422,-0.204691,0.042603,0.049318
125.644000,0.170699,-0.315154,0.381918,0.298227,0.005619,-0.212559,0.048077,0.049295
125.746000,0.157215,-0.375837,0.314616,0.315299,0.005680,-0.220418,0.046335,0.049206
125.848000,0.120241,-0.404066,0.282340,0.322607,0.005694,-0.225376,0.038194,0.049163
125.950000,0.076300,-0.411866,0.272799,0.323958,0.005700,-0.227807,0.027814,0.049183
126.052000,0.032771,-0.412993,0.270914,0.323982,0.005704,-0.228978,0.017352,0.049261
126.154000,-0.009660,-0.413060,0.270557,0.324001,0.005709,-0.229535,0.007111,0.049314
126.256000,-0.051731,-0.413095,0.270509,0.324017,0.005712,-0.229626,-0.003055,0.049316
126.358000,-0.093827,-0.413103,0.270505,0.324025,0.005716,-0.229284,-0.013220,0.049316
126.460000,-0.136020,-0.412592,0.271286,0.324014,0.005717,-0.228442,-0.023376,0.049294
126.562000,-0.178272,-0.407631,0.277379,0.323736,0.005715,-0.226676,-0.033410,0.049336
126.664000,-0.219764,-0.390704,0.297189,0.320471,0.005702,-0.223165,-0.042868,0.049407
126.766000,-0.248579,-0.342208,0.351918,0.307850,0.005659,-0.216271,-0.048339,0.049501
126.868000,-0.246461,-0.270122,0.430799,0.287781,0.005480,-0.207926,-0.045865,0.049563
126.970000,-0.221615,-0.201428,0.503595,0.268319,0.005389,-0.200838,-0.038618,0.049562
127.072000,-0.185847,-0.143384,0.563044,0.251940,0.005354,-0.195193,-0.029710,0.049578
127.174000,-0.145952,-0.093066,0.612962,0.237882,0.005322,-0.190290,-0.020558,0.049620
127.276000,-0.103623,-0.047484,0.656952,0.225261,0.005292,-0.185663,-0.011431,0.049664
127.378000,-0.058925,-0.005391,0.696584,0.213716,0.005264,-0.181122,-0.002306,0.049699
127.480000,-0.011898,0.033670,0.732515,0.203135,0.005238,-0.176578,0.006824,0.049727
127.582000,0.037222,0.070118,0.765301,0.193402,0.005213,-0.171949,0.015920,0.049752
127.684000,0.088091,0.104753,0.795779,0.184280,0.005188,-0.167124,0.024917,0.049776
127.786000,0.140215,0.139241,0.825447,0.175270,0.005164,-0.161922,0.033700,0.049800
127.888000,0.192381,0.178019,0.857886,0.165074,0.005135,-0.155958,0.041958,0.049831
127.990000,0.236072,0.236143,0.904399,0.149373,0.005032,-0.148302,0.047972,0.049908
128.090000,0.239522,0.320019,0.968081,0.126452,0.004619,-0.140306,0.046778,0.049981
128.190000,0.199769,0.399100,1.025265,0.105178,0.004482,-0.134989,0.039362,0.049928
128.290000,0.137400,0.456848,1.065102,0.090218,0.004459,-0.132273,0.029481,0.049891
128.390000,0.068205,0.494468,1.090121,0.081033,0.004447,-0.130940,0.019233,0.049915
128.490000,-0.002325,0.515403,1.103893,0.076469,0.004443,-0.130308,0.009115,0.049952
128.590000,-0.072869,0.520996,1.107876,0.075742,0.004447,-0.130145,-0.000907,0.049950
128.690000,-0.142459,0.513271,1.104058,0.076887,0.004461,-0.130137,-0.010850,0.049666
128.790000,-0.209631,0.489004,1.089057,0.082477,0.004486,-0.130794,-0.020736,0.049466
128.890000,-0.272393,0.447603,1.061655,0.093103,0.004519,-0.132377,-0.030548,0.049436
128.990000,-0.327067,0.387861,1.020367,0.108996,0.004614,-0.135264,-0.040043,0.049469
129.090000,-0.358244,0.305200,0.960252,0.131534,0.005106,-0.140914,-0.047350,0.049515
129.190000,-0.342726,0.223746,0.897987,0.154022,0.005427,-0.149024,-0.047767,0.049433
129.290000,-0.294943,0.168609,0.853756,0.169276,0.005453,-0.156495,-0.041728,0.049348
129.390000,-0.238327,0.131584,0.822637,0.179494,0.005471,-0.162410,-0.033065,0.049357
129.490000,-0.183308,0.099578,0.794923,0.188301,0.005489,-0.167383,-0.024050,0.049389
129.590000,-0.131218,0.066409,0.765680,0.197458,0.005509,-0.172010,-0.015150,0.049402
129.690000,-0.081358,0.030516,0.733437,0.207456,0.005531,-0.176531,-0.006282,0.049399
129.790000,-0.033454,-0.008347,0.697756,0.218396,0.005555,-0.181025,0.002609,0.049388
129.890000,0.012301,-0.050401,0.658203,0.230354,0.005581,-0.185556,0.011499,0.049376
129.990000,0.055539,-0.096063,0.614139,0.243443,0.005610,-0.190215,0.020331,0.049362
130.090000,0.095759,-0.146028,0.564588,0.257839,0.005642,-0.195135,0.029021,0.049347
130.190000,0.132030,-0.201647,0.507786,0.273884,0.005678,-0.200553,0.037406,0.049330
130.290000,0.161354,-0.266142,0.439737,0.292402,0.005739,-0.207030,0.044913,0.049314
130.390000,0.169971,-0.338026,0.361269,0.312677,0.005895,-0.215179,0.048402,0.049274
130.490000,0.148183,-0.388205,0.304936,0.326211,0.005921,-0.222168,0.044464,0.049185
130.590000,0.108676,-0.408594,0.281249,0.331090,0.005932,-0.226219,0.035498,0.049166
130.690000,0.065384,-0.413573,0.274885,0.331679,0.005937,-0.228177,0.025198,0.049198
130.790000,0.023015,-0.414168,0.273668,0.331699,0.005941,-0.229152,0.015000,0.049281
130.890000,-0.018448,-0.414212,0.273428,0.331716,0.005945,-0.229592,0.004988,0.049318
130.990000,-0.059683,-0.414243,0.273396,0.331730,0.005949,-0.229596,-0.004976,0.049318
131.090000,-0.100969,-0.414243,0.273400,0.331736,0.005952,-0.229184,-0.014943,0.049318
131.190000,-0.142350,-0.413398,0.274634,0.331722,0.005953,-0.228249,-0.024892,0.049293
131.290000,-0.183765,-0.407516,0.281816,0.331325,0.005950,-0.226346,-0.034695,0.049344
131.390000,-0.224055,-0.388408,0.304162,0.327540,0.005936,-0.222586,-0.043793,0.049415
131.490000,-0.249665,-0.337265,0.361916,0.314430,0.005892,-0.215511,-0.048422,0.049510
131.590000,-0.245302,-0.266041,0.439969,0.295039,0.005749,-0.207363,-0.045463,0.049565
131.690000,-0.219943,-0.199298,0.510843,0.276594,0.005690,-0.200515,-0.038178,0.049563
131.790000,-0.184608,-0.142790,0.568888,0.261062,0.005656,-0.195027,-0.029415,0.049579
131.890000,-0.145432,-0.093587,0.617888,0.247685,0.005626,-0.190230,-0.020443,0.049621
131.990000,-0.103927,-0.048895,0.661218,0.235654,0.005597,-0.185693,-0.011495,0.049665
132.090000,-0.060145,-0.007570,0.700337,0.224647,0.005570,-0.181241,-0.002549,0.049699
132.190000,-0.014120,0.030824,0.735870,0.214555,0.005545,-0.176788,0.006402,0.049726
132.290000,0.033931,0.066698,0.768353,0.205272,0.005521,-0.172257,0.015323,0.049751
132.390000,0.083688,0.100746,0.798538,0.196595,0.005498,-0.167546,0.024155,0.049775
132.490000,0.134704,0.134450,0.827773,0.188092,0.005474,-0.162494,0.032793,0.049798
132.590000,0.185983,0.171548,0.859121,0.178702,0.005448,-0.156767,0.040983,0.049827
132.690000,0.231446,0.224561,0.902139,0.164949,0.005389,-0.149532,0.047446,0.049893
132.790000,0.242085,0.306214,0.965049,0.143468,0.005064,-0.141356,0.047434,0.049981
132.890000,0.207581,0.387777,1.024943,0.122356,0.004930,-0.135577,0.040689,0.049939
132.990000,0.147249,0.448863,1.067759,0.107171,0.004906,-0.132560,0.030985,0.049892
133.090000,0.078529,0.489235,1.095003,0.097750,0.004894,-0.131082,0.020735,0.049910
133.190000,0.008075,0.512531,1.110491,0.092880,0.004889,-0.130367,0.010596,0.049948
133.290000,-0.062518,0.520252,1.115901,0.091863,0.004893,-0.130150,0.000564,0.049958
133.390000,-0.132329,0.514592,1.113244,0.092536,0.004905,-0.130109,-0.009392,0.049712
133.490000,-0.199966,0.492821,1.099844,0.097073,0.004927,-0.130644,-0.019284,0.049483
133.590000,-0.263536,0.453877,1.073967,0.106445,0.004958,-0.132081,-0.029115,0.049435
133.690000,-0.319831,0.397051,1.034570,0.120782,0.005012,-0.134720,-0.038694,0.049463
133.790000,-0.356471,0.317338,0.976563,0.141539,0.005374,-0.139854,-0.046627,0.049514
133.890000,-0.347673,0.233108,0.912143,0.163894,0.005702,-0.147815,-0.048192,0.049452
133.990000,-0.302973,0.174101,0.864826,0.179640,0.005729,-0.155500,-0.042869,0.049354
134.090000,-0.246663,0.135352,0.832247,0.189972,0.005747,-0.161620,-0.034390,0.049353
134.190000,-0.191206,0.103156,0.804289,0.198536,0.005765,-0.166684,-0.025370,0.049386
134.290000,-0.138728,0.070316,0.775240,0.207304,0.005784,-0.171340,-0.016455,0.049402
134.390000,-0.088572,0.034842,0.743292,0.216867,0.005805,-0.175870,-0.007589,0.049400
134.490000,-0.040375,-0.003580,0.707948,0.227350,0.005828,-0.180365,0.001299,0.049390
134.590000,0.005717,-0.045149,0.668797,0.238823,0.005853,-0.184885,0.010193,0.049378
134.690000,0.049352,-0.090250,0.625234,0.251390,0.005881,-0.189518,0.019038,0.049365
134.790000,0.090058,-0.139526,0.576344,0.265212,0.005912,-0.194389,0.027756,0.049350
134.890000,0.127007,-0.194183,0.520530,0.280586,0.005946,-0.199711,0.036204,0.049333
134.990000,0.157796,-0.257058,0.454250,0.298219,0.005989,-0.205970,0.043928,0.049317
135.090000,0.170697,-0.329228,0.375520,0.318160,0.006118,-0.213960,0.048341,0.049286
135.190000,0.152941,-0.384103,0.313921,0.332718,0.006147,-0.221325,0.045466,0.049195
135.290000,0.114953,-0.408106,0.286108,0.338460,0.006159,-0.225787,0.036966,0.049165
135.390000,0.071729,-0.414454,0.278152,0.339332,0.006164,-0.227972,0.026719,0.049190
135.490000,0.029175,-0.415317,0.276584,0.339352,0.006169,-0.229049,0.016485,0.049272
135.590000,-0.012373,-0.415371,0.276279,0.339370,0.006173,-0.229557,0.006455,0.049319
135.690000,-0.053614,-0.415404,0.276239,0.339385,0.006176,-0.229622,-0.003510,0.049320
135.790000,-0.094888,-0.415410,0.276236,0.339392,0.006180,-0.229272,-0.013477,0.049320
135.890000,-0.136255,-0.414889,0.277050,0.339382,0.006181,-0.228436,-0.023433,0.049295
135.990000,-0.177679,-0.410062,0.283037,0.339165,0.006179,-0.226709,-0.033271,0.049332
136.090000,-0.218432,-0.393971,0.302030,0.336347,0.006168,-0.223329,-0.042577,0.049403
136.190000,-0.247804,-0.347983,0.354405,0.325086,0.006134,-0.216709,-0.048254,0.049496
136.290000,-0.247529,-0.277779,0.431988,0.306549,0.006033,-0.208507,-0.046251,0.049563
136.390000,-0.224534,-0.209617,0.505017,0.288197,0.005980,-0.201421,-0.039395,0.049564
136.490000,-0.190127,-0.151721,0.565034,0.272674,0.005947,-0.195775,-0.030732,0.049575
136.590000,-0.151350,-0.101661,0.615328,0.259412,0.005916,-0.190912,-0.021762,0.049615
136.690000,-0.110175,-0.056409,0.659574,0.247557,0.005888,-0.186352,-0.012811,0.049659
136.790000,-0.066731,-0.014603,0.699477,0.236731,0.005862,-0.181892,-0.003866,0.049696
136.890000,-0.021026,0.024219,0.735708,0.226821,0.005837,-0.177443,0.005085,0.049725
136.990000,0.026744,0.060420,0.768772,0.217735,0.005813,-0.172929,0.014014,0.049749
137.090000,0.076274,0.094651,0.799391,0.209289,0.005790,-0.168255,0.022864,0.049772
137.190000,0.127145,0.128249,0.828809,0.201106,0.005767,-0.163268,0.031541,0.049795
137.290000,0.178512,0.164418,0.859698,0.192301,0.005742,-0.157675,0.039828,0.049822
137.390000,0.225996,0.213655,0.900213,0.180052,0.005705,-0.150730,0.046763,0.049879
137.490000,0.243615,0.292226,0.961639,0.160174,0.005470,-0.142467,0.047940,0.049977
137.590000,0.214835,0.375814,1.023955,0.139371,0.005346,-0.136227,0.041953,0.049951
137.690000,0.156936,0.440244,1.069835,0.124011,0.005322,-0.132879,0.032480,0.049895
137.790000,0.088824,0.483442,1.099422,0.114388,0.005309,-0.131239,0.022240,0.049906
137.890000,0.018472,0.509121,1.116689,0.109262,0.005304,-0.130437,0.012079,0.049944
137.990000,-0.052151,0.519090,1.123630,0.107940,0.005307,-0.130157,0.002037,0.049966
138.090000,-0.122151,0.515357,1.122076,0.108287,0.005317,-0.130095,-0.007932,0.049760
138.190000,-0.190215,0.496090,1.110297,0.111849,0.005337,-0.130513,-0.017831,0.049503
138.290000,-0.254530,0.459621,1.085972,0.120020,0.005366,-0.131809,-0.027676,0.049436
138.390000,-0.312244,0.405595,1.048375,0.132890,0.005404,-0.134226,-0.037321,0.049458
138.490000,-0.353550,0.329250,0.992763,0.151805,0.005644,-0.138868,-0.045744,0.049509
138.590000,-0.351803,0.243014,0.926762,0.173751,0.005959,-0.146596,-0.048456,0.049470
138.690000,-0.310776,0.179963,0.876210,0.189950,0.005989,-0.154468,-0.043945,0.049363
138.790000,-0.255035,0.139175,0.841913,0.200444,0.006007,-0.160807,-0.035707,0.049349
138.890000,-0.199173,0.106644,0.813590,0.208798,0.006023,-0.165978,-0.026694,0.049382
138.990000,-0.146286,0.074101,0.784706,0.217190,0.006042,-0.170668,-0.017761,0.049402
139.090000,-0.095828,0.039048,0.753050,0.226325,0.006062,-0.175209,-0.008894,0.049402
139.190000,-0.047342,0.001068,0.718041,0.236357,0.006084,-0.179705,-0.000010,0.049393
139.290000,-0.000921,-0.040020,0.679285,0.247352,0.006108,-0.184217,0.008886,0.049381
139.390000,0.043102,-0.084569,0.636210,0.259408,0.006135,-0.188827,0.017742,0.049368
139.490000,0.084277,-0.133175,0.587958,0.272669,0.006164,-0.193652,0.026485,0.049353
139.590000,0.121863,-0.186923,0.533071,0.287397,0.006197,-0.198888,0.034988,0.049336
139.690000,0.153893,-0.248292,0.468426,0.304192,0.006235,-0.204955,0.042885,0.049320
139.790000,0.170741,-0.320015,0.390244,0.323587,0.006331,-0.212720,0.048116,0.049296
139.890000,0.157257,-0.379303,0.323694,0.339041,0.006363,-0.220413,0.046344,0.049208
139.990000,0.121137,-0.407266,0.291354,0.345698,0.006376,-0.225306,0.038401,0.049165
140.090000,0.078098,-0.415251,0.281493,0.346928,0.006382,-0.227744,0.028244,0.049184
140.190000,0.035357,-0.416474,0.279470,0.346950,0.006387,-0.228934,0.017975,0.049263
140.290000,-0.006292,-0.416548,0.279087,0.346968,0.006391,-0.229513,0.007924,0.049318
140.390000,-0.047546,-0.416583,0.279032,0.346983,0.006394,-0.229640,-0.002044,0.049322
140.490000,-0.088809,-0.416595,0.279024,0.346992,0.006398,-0.229352,-0.012010,0.049322
140.590000,-0.130162,-0.416304,0.279523,0.346986,0.006399,-0.228604,-0.021971,0.049300
140.690000,-0.171586,-0.412414,0.284445,0.346879,0.006398,-0.227038,-0.031839,0.049319
140.790000,-0.212622,-0.398845,0.300608,0.344840,0.006390,-0.223992,-0.041295,0.049392
140.890000,-0.245202,-0.358169,0.347335,0.335390,0.006360,-0.217874,-0.047895,0.049481
140.990000,-0.249245,-0.289632,0.423706,0.317869,0.006295,-0.209682,-0.046933,0.049559
141.090000,-0.228883,-0.220207,0.498747,0.299675,0.006249,-0.202360,-0.040575,0.049565
141.190000,-0.195559,-0.160857,0.560836,0.284159,0.006215,-0.196540,-0.032043,0.049571
141.290000,-0.157220,-0.109877,0.612510,0.271002,0.006185,-0.191600,-0.023081,0.049608
141.390000,-0.116374,-0.064042,0.657707,0.259320,0.006157,-0.187013,-0.014126,0.049654
141.490000,-0.073268,-0.021773,0.698391,0.248682,0.006131,-0.182546,-0.005183,0.049692
141.590000,-0.027887,0.017465,0.735319,0.238958,0.006106,-0.178099,0.003768,0.049721
141.690000,0.019597,0.054016,0.768989,0.230064,0.006083,-0.173600,0.012704,0.049746
141.790000,0.068891,0.088471,0.800080,0.221838,0.006061,-0.168957,0.021569,0.049769
141.890000,0.119599,0.122026,0.829731,0.213952,0.006039,-0.164029,0.030280,0.049792
141.990000,0.170993,0.157451,0.860300,0.205661,0.006015,-0.158556,0.038651,0.049818
142.090000,0.219890,0.203452,0.898662,0.194701,0.005983,-0.151883,0.045949,0.049866
142.190000,0.244110,0.278196,0.957952,0.176538,0.005832,-0.143628,0.048288,0.049969
142.290000,0.221466,0.363245,1.022308,0.156199,0.005725,-0.136943,0.043146,0.049962
142.390000,0.166426,0.430988,1.071310,0.140721,0.005700,-0.133234,0.033962,0.049900
142.490000,0.099080,0.477088,1.103361,0.130929,0.005687,-0.131414,0.023749,0.049902
142.590000,0.028864,0.505176,1.122477,0.125593,0.005681,-0.130518,0.013565,0.049939
142.690000,-0.041772,0.517416,1.130992,0.123965,0.005683,-0.130170,0.003511,0.049968
142.790000,-0.111934,0.515578,1.130553,0.124107,0.005692,-0.130093,-0.006470,0.049808
142.890000,-0.180384,0.498805,1.120400,0.126786,0.005710,-0.130402,-0.016377,0.049529
142.990000,-0.245388,0.464832,1.097663,0.133808,0.005736,-0.131559,-0.026235,0.049438
143.090000,-0.304361,0.413522,1.061800,0.145292,0.005771,-0.133777,-0.035931,0.049454
143.190000,-0.349561,0.340756,1.008719,0.162373,0.005912,-0.137964,-0.044725,0.049502
143.290000,-0.355041,0.253424,0.941820,0.183619,0.006195,-0.145375,-0.048553,0.049487
143.390000,-0.318286,0.186244,0.887950,0.200205,0.006226,-0.153398,-0.044943,0.049374
143.490000,-0.263425,0.143089,0.851666,0.210901,0.006244,-0.159968,-0.037012,0.049347
143.590000,-0.207209,0.110054,0.822835,0.219083,0.006260,-0.165261,-0.028020,0.049378
143.690000,-0.153897,0.077767,0.794079,0.227114,0.006278,-0.169993,-0.019069,0.049401
143.790000,-0.103125,0.043133,0.762709,0.235828,0.006297,-0.174547,-0.010200,0.049404
143.890000,-0.054353,0.005596,0.728034,0.245414,0.006318,-0.179045,-0.001319,0.049395
143.990000,-0.007610,-0.035012,0.689667,0.255939,0.006341,-0.183551,0.007578,0.049383
144.090000,0.036791,-0.079018,0.647069,0.267492,0.006367,-0.188140,0.016444,0.049370
144.190000,0.078420,-0.126971,0.599432,0.280206,0.006395,-0.192924,0.025210,0.049356
144.290000,0.116606,-0.179854,0.545421,0.294310,0.006427,-0.198081,0.033761,0.049340
144.390000,0.149713,-0.239834,0.482275,0.310314,0.006463,-0.203980,0.041797,0.049323
144.490000,0.170098,-0.310526,0.405285,0.329003,0.006530,-0.211479,0.047729,0.049304
144.590000,0.161063,-0.373782,0.334284,0.345188,0.006565,-0.219434,0.047080,0.049222
144.690000,0.127190,-0.406018,0.297052,0.352798,0.006580,-0.224771,0.039793,0.049166
144.790000,0.084484,-0.415938,0.284941,0.354462,0.006586,-0.227490,0.029769,0.049180
144.890000,0.041565,-0.417633,0.282333,0.354493,0.006590,-0.228806,0.019471,0.049252
144.990000,-0.000203,-0.417744,0.281852,0.354510,0.006595,-0.229459,0.009395,0.049317
145.090000,-0.041479,-0.417781,0.281777,0.354525,0.006598,-0.229649,-0.000578,0.049324
145.190000,-0.082732,-0.417798,0.281762,0.354536,0.006602,-0.229422,-0.010543,0.049324
145.290000,-0.124070,-0.417656,0.282040,0.354533,0.006604,-0.228755,-0.020508,0.049308
145.390000,-0.165490,-0.414597,0.286012,0.354484,0.006603,-0.227338,-0.030399,0.049308
145.490000,-0.206696,-0.403140,0.299787,0.353063,0.006597,-0.224584,-0.039966,0.049381
145.590000,-0.241888,-0.367711,0.340844,0.345325,0.006572,-0.218991,-0.047347,0.049465
145.690000,-0.250438,-0.301535,0.415193,0.328981,0.006527,-0.210881,-0.047501,0.049554
145.790000,-0.232968,-0.231064,0.492030,0.311024,0.006487,-0.203333,-0.041713,0.049566
145.890000,-0.200895,-0.170208,0.556277,0.295519,0.006453,-0.197324,-0.033349,0.049569
145.990000,-0.163038,-0.118238,0.609425,0.282454,0.006424,-0.192295,-0.024402,0.049602
146.090000,-0.122524,-0.071792,0.655614,0.270942,0.006396,-0.187677,-0.015442,0.049648
146.190000,-0.079754,-0.029054,0.697094,0.260493,0.006370,-0.183199,-0.006500,0.049687
146.290000,-0.034702,0.010600,0.734728,0.250957,0.006346,-0.178754,0.002451,0.049718
146.390000,0.012489,0.047509,0.769019,0.242253,0.006323,-0.174268,0.011391,0.049743
146.490000,0.061538,0.082208,0.800602,0.234241,0.006301,-0.169653,0.020272,0.049767
146.590000,0.112070,0.115769,0.830528,0.226633,0.006280,-0.164779,0.029013,0.049790
146.690000,0.163445,0.150603,0.860893,0.218799,0.006257,-0.159412,0.037455,0.049814
146.790000,0.213295,0.193917,0.897478,0.208925,0.006228,-0.152987,0.045031,0.049856
146.890000,0.243566,0.264273,0.954103,0.192528,0.006138,-0.144828,0.048470,0.049958
146.990000,0.227395,0.350121,1.020023,0.172816,0.006055,-0.137728,0.044254,0.049973
147.090000,0.175675,0.421099,1.072164,0.157285,0.006030,-0.133628,0.035426,0.049906
147.190000,0.109285,0.470174,1.106803,0.147353,0.006016,-0.131607,0.025259,0.049898
147.290000,0.039249,0.500705,1.127844,0.141851,0.006010,-0.130610,0.015053,0.049934
147.390000,-0.031384,0.515218,1.137973,0.139934,0.006011,-0.130191,0.004985,0.049967
147.490000,-0.101679,0.515272,1.138681,0.139958,0.006019,-0.130099,-0.005007,0.049854
147.590000,-0.170480,0.500962,1.130141,0.141861,0.006035,-0.130308,-0.014923,0.049559
147.690000,-0.236120,0.469508,1.109029,0.147792,0.006059,-0.131332,-0.024790,0.049443
