time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
13.622000,1.463972,-0.019292,0.385014,0.025086,-0.003707,-0.001621,0.213964,0.086102,#,#,#,#,#,#,#
13.722000,1.459164,-0.057409,0.323998,0.055754,-0.002583,-0.003428,0.220829,0.093168,#,#,#,#,#,#,#
13.822000,1.454630,-0.098932,0.259120,0.086782,-0.001423,-0.005240,0.227702,0.100244,#,#,#,#,#,#,#
13.922000,1.450341,-0.144055,0.189864,0.118097,-0.000233,-0.007059,0.234579,0.107326,#,#,#,#,#,#,#
14.022000,1.446181,-0.192908,0.115799,0.149499,0.000970,-0.008899,0.241438,0.114392,#,#,#,#,#,#,#
14.122000,1.430899,-0.223973,0.066489,0.169253,0.001313,-0.013093,0.245423,0.119305,#,#,#,#,#,#,#
14.222000,1.396762,-0.223835,0.061942,0.171073,0.001310,-0.021429,0.244669,0.120536,#,#,#,#,#,#,#
14.322000,1.355153,-0.214662,0.071266,0.168801,0.001303,-0.031358,0.242123,0.120609,#,#,#,#,#,#,#
14.422000,1.313050,-0.207373,0.079349,0.167238,0.001300,-0.041308,0.239300,0.120540,#,#,#,#,#,#,#
14.522000,1.271776,-0.204873,0.082491,0.167123,0.001300,-0.051054,0.236615,0.120486,#,#,#,#,#,#,#
14.622000,1.230975,-0.205151,0.082330,0.167144,0.001304,-0.060661,0.233865,0.120454,#,#,#,#,#,#,#
14.722000,1.190413,-0.209018,0.078582,0.167886,0.001313,-0.070231,0.231090,0.120369,#,#,#,#,#,#,#
14.822000,1.150144,-0.218031,0.069418,0.170475,0.001326,-0.079858,0.228463,0.120350,#,#,#,#,#,#,#
14.922000,1.110314,-0.231443,0.055642,0.174719,0.001341,-0.089519,0.225904,0.120379,#,#,#,#,#,#,#
15.022000,1.071152,-0.248457,0.038202,0.180209,0.001358,-0.099160,0.223341,0.120402,#,#,#,#,#,#,#
15.122000,1.042146,-0.246324,0.048115,0.176012,0.001327,-0.105432,0.219574,0.118479,#,#,#,#,#,#,#
15.222000,1.029113,-0.209861,0.106545,0.153214,0.000740,-0.105783,0.213760,0.112865,#,#,#,#,#,#,#
15.322000,1.021791,-0.161135,0.181731,0.122147,-0.000393,-0.103683,0.206889,0.105691,#,#,#,#,#,#,#
15.422000,1.014157,-0.115014,0.253470,0.090735,-0.001521,-0.101429,0.199856,0.098418,#,#,#,#,#,#,#
